Dates,USDZARV1M,USDZARV3M,USDZARV1Y,USDZARPX_LAST,USDZARPX_BID,USDZARPX_ASK
2005-07-19,17.05,17.5,17.5,6.6755,6.6655,6.6855
2005-07-20,17.2,17.1,17.1,6.5963,6.5949,6.6101
2005-07-21,17.5,17.0,17.0,6.575,6.56,6.59
2005-07-22,17.2,17.1,17.1,6.6255,6.6205,6.6305
2005-07-25,17.0,16.85,16.8,6.6469,6.635,6.6588
2005-07-26,16.9,17.25,17.15,6.7023,6.6898,6.7148
2005-07-27,16.8,16.9,16.8,6.6356,6.6367,6.6487
2005-07-28,16.5,16.9,16.9,6.6243,6.5973,6.6373
2005-07-29,15.0,16.75,16.75,6.5811,6.5683,6.5938
2005-08-01,15.7,16.25,16.75,6.537,6.5201,6.55
2005-08-02,15.75,16.0,16.5,6.531,6.526,6.536
2005-08-03,16.0,16.0,16.5,6.44,6.435,6.445
2005-08-04,16.25,16.0,16.4,6.4231,6.4181,6.4281
2005-08-05,15.65,15.9,16.4,6.4645,6.4438,6.4838
2005-08-08,15.7,16.1,16.5,6.463,6.45,6.476
2005-08-09,15.7,15.9,16.4,6.4698,6.4648,6.4748
2005-08-10,16.0,16.25,16.45,6.3795,6.373,6.386
2005-08-11,15.0,15.5,15.9,6.3402,6.3118,6.3518
2005-08-12,15.0,15.8,16.1,6.3538,6.3338,6.3738
2005-08-15,16.0,16.0,16.4,6.438,6.4255,6.4505
2005-08-16,15.75,16.0,16.35,6.425,6.4125,6.4375
2005-08-17,15.25,15.9,16.5,6.4988,6.4874,6.5051
2005-08-18,15.25,15.75,16.3,6.5453,6.535,6.5556
2005-08-19,15.0,15.7,16.3,6.5475,6.54,6.56
2005-08-22,14.75,15.6,16.2,6.495,6.49,6.5
2005-08-23,15.0,15.8,16.4,6.4776,6.4726,6.4826
2005-08-24,14.75,15.25,16.25,6.4819,6.4749,6.4888
2005-08-25,14.75,15.25,16.25,6.4758,6.4665,6.485
2005-08-26,13.75,15.0,16.0,6.4775,6.4737,6.4812
2005-08-29,14.0,15.2,16.1,6.485,6.47,6.5
2005-08-30,13.8,15.0,16.0,6.544,6.539,6.549
2005-08-31,13.75,15.15,15.75,6.366,6.36,6.372
2005-09-01,14.0,15.0,15.8,6.295,6.28,6.31
2005-09-02,14.2,15.0,15.9,6.255,6.255,6.255
2005-09-05,12.9,14.25,15.8,6.2623,6.245,6.2796
2005-09-06,14.7,15.0,15.8,6.3383,6.3338,6.3465
2005-09-07,14.85,15.25,15.85,6.3237,6.325,6.3488
2005-09-08,14.85,15.25,15.85,6.3388,6.335,6.3425
2005-09-09,14.5,15.0,15.9,6.3157,6.3063,6.325
2005-09-12,14.6,15.15,15.85,6.385,6.3685,6.4
2005-09-13,14.75,15.15,15.85,6.3917,6.3718,6.3992
2005-09-14,14.0,14.9,15.65,6.3563,6.3525,6.36
2005-09-15,14.25,14.8,15.7,6.3751,6.3501,6.4001
2005-09-16,14.15,15.0,15.75,6.3742,6.3711,6.3773
2005-09-19,14.75,15.4,15.9,6.4135,6.4123,6.419
2005-09-20,14.75,15.25,15.9,6.4062,6.381,6.4162
2005-09-21,14.25,15.0,15.75,6.3676,6.3638,6.3713
2005-09-22,14.25,15.0,15.75,6.337,6.327,6.347
2005-09-23,14.3,15.0,15.85,6.3801,6.3763,6.3838
2005-09-26,14.15,15.4,15.7,6.3643,6.347,6.3768
2005-09-27,14.5,15.2,15.7,6.4726,6.4688,6.4763
2005-09-28,14.3,14.75,15.85,6.385,6.3725,6.3975
2005-09-29,14.0,14.95,15.65,6.3627,6.3502,6.3752
2005-09-30,14.3,14.75,15.85,6.3701,6.3663,6.3738
2005-10-03,14.25,14.75,15.8,6.432,6.42,6.4445
2005-10-04,14.15,15.0,15.7,6.4438,6.43,6.4575
2005-10-05,13.85,14.65,15.75,6.5263,6.5225,6.53
2005-10-06,14.4,14.65,15.75,6.537,6.5338,6.5401
2005-10-07,14.35,14.65,15.75,6.5288,6.525,6.5325
2005-10-10,14.2,14.85,15.8,6.4945,6.4849,6.5041
2005-10-11,14.1,14.5,15.8,6.535,6.51,6.56
2005-10-12,14.15,14.55,15.75,6.5748,6.571,6.5785
2005-10-13,14.55,15.1,16.0,6.5773,6.5745,6.58
2005-10-14,14.25,15.0,16.0,6.56,6.555,6.565
2005-10-17,13.8,14.6,15.6,6.5468,6.5435,6.55
2005-10-18,14.0,14.8,15.5,6.5875,6.585,6.59
2005-10-19,14.375,14.75,15.75,6.565,6.56,6.57
2005-10-20,14.25,14.75,15.75,6.615,6.6125,6.6175
2005-10-21,13.5,14.9,15.75,6.6125,6.61,6.615
2005-10-24,13.45,14.5,15.5,6.6223,6.6198,6.6248
2005-10-25,13.1,15.0,15.3,6.615,6.59,6.64
2005-10-26,14.15,14.4,15.25,6.6955,6.6755,6.7155
2005-10-27,14.0,14.5,15.5,6.7264,6.716,6.7365
2005-10-28,13.4,14.7,15.7,6.7025,6.7,6.705
2005-10-31,14.0,14.75,15.6,6.7025,6.6825,6.7225
2005-11-01,13.2,14.6,15.8,6.6685,6.6629,6.677
2005-11-02,13.0,14.5,15.7,6.6433,6.6408,6.6458
2005-11-03,12.75,14.5,15.7,6.64,6.6375,6.6425
2005-11-04,12.7,14.5,15.5,6.695,6.67,6.72
2005-11-07,13.4,14.5,15.8,6.7427,6.7402,6.7452
2005-11-08,13.75,14.25,15.5,6.7425,6.74,6.745
2005-11-09,13.125,14.15,15.5,6.755,6.7525,6.7575
2005-11-10,13.0,14.0,15.5,6.77,6.765,6.775
2005-11-11,13.0,14.15,15.7,6.7529,6.7437,6.762
2005-11-14,13.0,13.875,15.375,6.783,6.7805,6.7855
2005-11-15,13.0,14.0,15.3,6.7825,6.7725,6.7925
2005-11-16,12.75,13.8,15.6,6.727,6.725,6.737
2005-11-17,12.2,13.4,15.2,6.6993,6.6974,6.7141
2005-11-18,11.65,13.4,14.95,6.67,6.665,6.675
2005-11-21,12.0,13.5,15.3,6.6445,6.6245,6.6645
2005-11-22,11.75,13.3,15.2,6.5932,6.595,6.6032
2005-11-23,11.7,12.75,15.2,6.535,6.529,6.541
2005-11-24,11.75,13.3,15.2,6.5315,6.5215,6.5415
2005-11-25,11.75,13.3,15.2,6.5163,6.4963,6.5363
2005-11-28,11.8,13.0,15.0,6.485,6.4825,6.4875
2005-11-29,11.25,13.3,15.1,6.4936,6.4809,6.5041
2005-11-30,11.25,13.3,14.45,6.4625,6.4425,6.4825
2005-12-01,11.0,12.75,14.4,6.4563,6.445,6.4675
2005-12-02,11.0,13.3,14.6,6.353,6.333,6.373
2005-12-05,11.0,12.55,14.25,6.3287,6.3249,6.336
2005-12-06,11.0,12.8,14.6,6.2815,6.269,6.294
2005-12-07,11.0,12.625,14.6,6.3255,6.3055,6.342
2005-12-08,11.125,13.0,14.25,6.345,6.325,6.365
2005-12-09,11.0,12.5,14.6,6.3798,6.3722,6.3998
2005-12-12,10.75,12.6,14.3,6.3308,6.3215,6.34
2005-12-13,10.75,12.5,14.3,6.3036,6.2836,6.3236
2005-12-14,10.75,12.25,14.35,6.3388,6.3324,6.3551
2005-12-15,11.8,12.75,14.6,6.458,6.441,6.475
2005-12-16,12.0,13.0,14.6,6.4235,6.4035,6.4435
2005-12-19,11.8,13.0,14.6,6.358,6.3535,6.365
2005-12-20,12.0,13.0,14.6,6.3608,6.3579,6.3751
2005-12-21,12.0,13.0,14.75,6.3783,6.365,6.3955
2005-12-22,11.75,13.0,14.5,6.365,6.345,6.385
2005-12-23,12.0,13.0,14.6,6.345,6.325,6.365
2005-12-26,12.0,13.0,14.6,6.3535,6.3335,6.3735
2005-12-27,12.0,13.0,14.6,6.3758,6.364,6.3875
2005-12-28,12.0,13.0,14.6,6.3413,6.3225,6.36
2005-12-29,11.9,13.0,14.5,6.3235,6.305,6.342
2005-12-30,11.75,12.75,14.5,6.3288,6.3049,6.3501
2006-01-02,11.75,12.9,14.4,6.3423,6.331,6.3535
2006-01-03,12.0,13.0,14.45,6.2243,6.2225,6.2273
2006-01-04,12.4,12.9,14.5,6.155,6.13,6.18
2006-01-05,12.25,13.0,14.4,6.1629,6.1549,6.1751
2006-01-06,12.4,13.0,14.35,6.0715,6.053,6.09
2006-01-09,12.5,13.0,14.5,6.0474,6.0347,6.06
2006-01-10,12.5,13.0,14.5,6.0835,6.0635,6.1035
2006-01-11,12.9,13.2,14.5,5.996,5.982,6.01
2006-01-12,13.325,14.0,14.75,6.069,6.063,6.075
2006-01-13,12.875,14.0,14.75,6.038,6.0299,6.0526
2006-01-16,12.875,14.0,14.75,6.0065,5.989,6.024
2006-01-17,13.65,13.75,14.5,6.0248,6.0048,6.0448
2006-01-18,13.85,14.0,14.5,6.0518,6.0335,6.07
2006-01-19,13.5,13.625,14.375,5.97,5.95,5.99
2006-01-20,13.375,13.875,14.5,6.0035,5.9835,6.0235
2006-01-23,13.3,13.75,14.5,5.959,5.939,5.965
2006-01-24,13.5,13.575,14.45,6.0194,5.9994,6.0394
2006-01-25,13.5,13.575,14.45,6.0484,6.0284,6.0684
2006-01-26,13.5,13.9,14.5,6.1013,6.0825,6.12
2006-01-27,13.7,13.5,14.4,6.1448,6.1248,6.1648
2006-01-30,13.8,14.0,14.5,6.1138,6.0938,6.1338
2006-01-31,13.5,13.8,14.2,6.0579,6.0379,6.0779
2006-02-01,13.2,13.5,14.15,6.0935,6.0735,6.1135
2006-02-02,13.4,13.6,14.0,6.0766,6.062,6.0912
2006-02-03,13.0,13.5,14.25,6.094,6.076,6.112
2006-02-06,13.25,13.5,14.25,6.1062,6.0862,6.1262
2006-02-07,13.25,13.5,14.25,6.2048,6.185,6.2095
2006-02-08,13.4,13.45,14.3,6.1763,6.1563,6.1963
2006-02-09,13.05,13.5,14.1,6.1025,6.095,6.11
2006-02-10,13.2,13.5,14.1,6.1375,6.1175,6.1575
2006-02-13,13.1,13.25,14.175,6.1635,6.1435,6.1835
2006-02-14,13.2,13.3,14.1,6.1286,6.1086,6.1486
2006-02-15,13.05,13.25,14.1,6.077,6.074,6.08
2006-02-16,12.75,13.2,13.8,6.0555,6.0355,6.0755
2006-02-17,13.25,13.5,14.0,6.0225,6.005,6.04
2006-02-20,12.625,13.125,14.05,6.0132,6.0109,6.0241
2006-02-21,12.25,12.9,13.9,6.0704,6.0504,6.09
2006-02-22,13.0,13.35,14.15,6.0718,6.0535,6.09
2006-02-23,12.7,12.9,13.8,6.1127,6.117,6.1187
2006-02-24,12.0,13.0,13.75,6.1068,6.1035,6.11
2006-02-27,12.475,13.1,13.95,6.1826,6.1626,6.2026
2006-02-28,12.475,12.875,13.95,6.165,6.14,6.19
2006-03-01,12.25,12.875,13.95,6.163,6.146,6.18
2006-03-02,11.85,12.9,13.65,6.102,6.102,6.106
2006-03-03,12.25,12.625,13.75,6.1773,6.1573,6.1973
2006-03-06,12.75,13.15,14.05,6.239,6.226,6.252
2006-03-07,13.0,13.1,13.95,6.2513,6.2313,6.2725
2006-03-08,12.9,13.1,13.95,6.3025,6.2949,6.32
2006-03-09,12.8,12.65,13.95,6.265,6.2575,6.2725
2006-03-10,12.15,12.95,14.05,6.2485,6.2285,6.2685
2006-03-13,11.875,12.95,13.75,6.2482,6.23,6.2663
2006-03-14,12.2,12.95,13.75,6.2208,6.2015,6.24
2006-03-15,13.15,12.75,14.25,6.1885,6.1774,6.2001
2006-03-16,12.0,12.85,13.75,6.173,6.153,6.193
2006-03-17,11.375,12.5,13.6,6.2146,6.1975,6.231
2006-03-20,11.75,12.75,13.75,6.2988,6.295,6.3025
2006-03-21,12.0,12.5,14.15,6.3548,6.335,6.3745
2006-03-22,12.5,12.9,14.0,6.285,6.2825,6.2875
2006-03-23,12.0,12.75,13.8,6.3201,6.3,6.3401
2006-03-24,11.9,12.8,14.0,6.261,6.255,6.267
2006-03-27,11.8,12.8,14.0,6.2742,6.27,6.2772
2006-03-28,11.875,12.375,13.8,6.2915,6.2715,6.3115
2006-03-29,12.3,12.375,13.8,6.2905,6.276,6.305
2006-03-30,12.1,12.5,13.875,6.1762,6.1702,6.1822
2006-03-31,11.75,12.5,13.75,6.1765,6.1565,6.195
2006-04-03,12.0,12.325,13.8,6.0963,6.095,6.0975
2006-04-04,11.9,12.325,13.8,6.042,6.0279,6.056
2006-04-05,11.75,12.3,13.9,6.0298,6.0098,6.0498
2006-04-06,12.25,12.25,13.75,6.061,6.0555,6.0665
2006-04-07,12.0,12.75,13.75,6.1315,6.1255,6.1375
2006-04-10,12.125,12.5,13.8,6.1495,6.147,6.152
2006-04-11,12.2,12.625,13.675,6.125,6.11,6.14
2006-04-12,11.8,12.5,13.65,6.113,6.1059,6.115
2006-04-13,11.8,12.55,13.55,6.1235,6.102,6.145
2006-04-14,11.8,12.55,13.55,6.1225,6.1175,6.1275
2006-04-17,11.8,12.55,13.55,6.0635,6.0435,6.0835
2006-04-18,11.85,12.5,13.525,5.9901,5.9651,6.0
2006-04-19,12.0,12.5,13.525,5.9606,5.955,5.9661
2006-04-20,11.925,12.4,13.45,6.0775,6.0715,6.0835
2006-04-21,12.2,12.4,13.45,5.9772,5.9631,5.9912
2006-04-24,12.0,12.5,13.5,6.0463,6.0375,6.055
2006-04-25,12.0,12.55,13.625,6.104,6.084,6.1145
2006-04-26,13.9,13.7,14.0,6.1538,6.14,6.1675
2006-04-27,13.85,13.7,13.7,6.174,6.1654,6.1826
2006-04-28,13.35,13.45,13.7,6.005,5.995,6.015
2006-05-01,13.625,13.625,13.7,5.9962,5.9902,6.0022
2006-05-02,13.75,13.75,13.75,6.029,6.026,6.032
2006-05-03,13.5,13.7,13.7,6.0426,6.0299,6.0501
2006-05-04,13.25,13.5,13.7,6.035,6.03,6.04
2006-05-05,13.5,13.5,13.7,6.064,6.03,6.04
2006-05-08,13.25,13.5,13.625,6.0587,6.03,6.04
2006-05-09,13.25,13.5,13.7,6.0263,6.03,6.04
2006-05-10,13.0,13.5,13.7,6.094,6.03,6.04
2006-05-11,14.05,13.75,13.7,6.094,6.03,6.04
2006-05-12,15.5,14.55,13.7,6.2915,6.2819,6.3011
2006-05-15,19.0,16.5,15.6,6.4158,6.4088,6.4228
2006-05-16,20.0,16.5,16.0,6.36,6.35,6.37
2006-05-17,22.5,18.65,15.5,6.45,6.44,6.46
2006-05-18,24.0,19.0,16.5,6.4538,6.45,6.4575
2006-05-19,25.0,18.85,16.75,6.48,6.47,6.49
2006-05-22,26.875,20.75,17.125,6.538,6.526,6.55
2006-05-23,25.25,21.5,17.125,6.6175,6.6019,6.6332
2006-05-24,28.375,22.5,18.25,6.598,6.5755,6.6205
2006-05-25,24.0,20.5,18.25,6.5025,6.4825,6.5225
2006-05-26,24.5,21.0,16.75,6.5275,6.5125,6.5425
2006-05-29,24.5,21.0,16.75,6.5188,6.4988,6.5388
2006-05-30,23.5,20.5,17.375,6.7055,6.6855,6.7255
2006-05-31,24.0,22.0,18.0,6.7368,6.7268,6.7468
2006-06-01,25.25,21.5,18.5,6.5963,6.5838,6.6088
2006-06-02,23.0,20.0,17.75,6.6713,6.655,6.6875
2006-06-05,23.0,20.0,18.0,6.6723,6.655,6.6895
2006-06-06,24.5,21.0,18.25,6.7716,6.7607,6.7825
2006-06-07,23.0,19.5,18.25,6.7438,6.7238,6.7638
2006-06-08,23.5,20.125,18.125,6.7372,6.7312,6.7432
2006-06-09,22.0,20.0,17.25,6.7638,6.7413,6.7863
2006-06-12,21.5,18.5,17.5,6.7902,6.7842,6.7962
2006-06-13,22.5,20.375,18.0,6.8468,6.8423,6.8513
2006-06-14,22.75,19.5,18.125,6.842,6.823,6.861
2006-06-15,20.25,19.5,17.5,6.88,6.8688,6.8912
2006-06-16,20.5,19.25,17.75,6.8863,6.8663,6.9063
2006-06-19,24.5,20.0,17.625,7.005,6.985,7.025
2006-06-20,22.5,20.0,17.75,7.08,7.06,7.1
2006-06-21,23.0,20.0,17.75,7.1375,7.125,7.15
2006-06-22,23.5,21.25,19.25,7.3356,7.3298,7.3413
2006-06-23,23.5,21.25,19.25,7.4267,7.4167,7.4367
2006-06-26,24.5,21.5,19.25,7.392,7.372,7.412
2006-06-27,23.0,20.0,19.0,7.2963,7.2863,7.3063
2006-06-28,23.0,19.0,17.875,7.225,7.2,7.25
2006-06-29,21.0,18.75,18.0,7.1338,7.1225,7.145
2006-06-30,22.0,20.0,18.375,7.174,7.1535,7.1944
2006-07-03,20.125,19.375,18.0,7.0331,7.0288,7.0373
2006-07-04,19.25,18.375,17.75,7.0463,7.0325,7.06
2006-07-05,21.25,18.75,17.5,7.2615,7.252,7.271
2006-07-06,23.0,18.75,17.75,7.175,7.1575,7.1925
2006-07-07,21.0,19.25,18.3,7.1405,7.1305,7.1505
2006-07-10,20.25,18.9,18.0,7.1288,7.1088,7.1488
2006-07-11,20.25,19.15,17.625,7.0993,7.09,7.1085
2006-07-12,18.375,18.9,17.4,7.1675,7.1594,7.1756
2006-07-13,20.0,18.625,17.75,7.257,7.245,7.269
2006-07-14,20.0,18.625,18.0,7.207,7.187,7.227
2006-07-17,19.25,18.625,18.0,7.263,7.243,7.283
2006-07-18,18.75,18.25,17.65,7.1878,7.175,7.2006
2006-07-19,18.25,18.0,17.25,7.053,7.048,7.058
2006-07-20,17.5,17.125,17.0,6.9804,6.9707,6.99
2006-07-21,17.25,17.0,17.0,7.0433,7.0363,7.0503
2006-07-24,17.0,17.0,17.125,7.0045,6.9945,7.0145
2006-07-25,16.75,16.75,17.0,6.9988,6.9902,7.0074
2006-07-26,16.0,16.35,16.75,6.9593,6.951,6.9675
2006-07-27,15.75,16.35,16.375,6.8589,6.8539,6.8639
2006-07-28,16.0,16.5,16.75,6.875,6.855,6.895
2006-07-31,16.05,16.5,17.0,6.9475,6.945,6.95
2006-08-01,16.375,16.5,17.0,6.944,6.939,6.949
2006-08-02,16.5,16.5,17.0,6.9149,6.91,6.9197
2006-08-03,16.5,16.75,16.8,6.8625,6.855,6.87
2006-08-04,15.5,16.5,16.75,6.8225,6.8125,6.8325
2006-08-07,15.75,16.5,16.625,6.8013,6.795,6.8075
2006-08-08,15.625,16.0,16.55,6.8045,6.7965,6.8125
2006-08-09,15.5,15.9,16.4,6.7325,6.725,6.74
2006-08-10,15.0,15.7,16.35,6.764,6.759,6.769
2006-08-11,14.875,15.375,16.075,6.795,6.788,6.802
2006-08-14,14.875,15.375,16.075,6.8685,6.865,6.872
2006-08-15,15.125,15.825,16.25,6.8595,6.854,6.865
2006-08-16,14.75,15.825,16.25,6.7715,6.7665,6.7765
2006-08-17,14.125,14.75,16.0,6.823,6.818,6.828
2006-08-18,14.5,15.0,15.625,7.027,7.0155,7.0385
2006-08-21,16.0,16.25,16.25,7.039,7.023,7.055
2006-08-22,16.0,16.525,16.525,7.1375,7.13,7.145
2006-08-23,16.15,16.35,16.4,7.167,7.159,7.175
2006-08-24,16.5,16.35,16.4,7.1615,7.153,7.17
2006-08-25,16.2,16.35,16.3,7.1843,7.171,7.1975
2006-08-28,16.2,16.35,16.3,7.1815,7.1765,7.1865
2006-08-29,16.25,16.35,16.3,7.105,7.1,7.11
2006-08-30,16.25,16.25,16.5,7.0838,7.08,7.0875
2006-08-31,16.25,16.25,16.5,7.1993,7.1915,7.207
2006-09-01,16.775,16.625,16.7,7.2075,7.181,7.234
2006-09-04,16.675,16.625,16.6,7.1613,7.1525,7.17
2006-09-05,16.3,16.625,16.4,7.1725,7.165,7.18
2006-09-06,16.5,16.5,16.5,7.3335,7.3285,7.3385
2006-09-07,16.975,16.9,17.075,7.3563,7.3525,7.36
2006-09-08,16.975,16.9,17.15,7.3888,7.38,7.3975
2006-09-11,18.25,18.0,17.4,7.359,7.353,7.365
2006-09-12,17.3,17.35,17.3,7.3275,7.325,7.33
2006-09-13,17.25,17.35,17.3,7.2988,7.2925,7.305
2006-09-14,17.25,17.35,17.3,7.4265,7.4215,7.4315
2006-09-15,17.25,17.35,17.3,7.375,7.35,7.4
2006-09-18,17.0,17.0,17.0,7.305,7.3,7.31
2006-09-19,17.1,17.0,17.0,7.3713,7.365,7.3775
2006-09-20,17.0,17.0,17.0,7.425,7.41,7.44
2006-09-21,16.825,16.825,17.0,7.605,7.5975,7.6125
2006-09-22,18.5,16.825,17.0,7.665,7.65,7.68
2006-09-25,17.95,17.95,17.95,7.6715,7.653,7.69
2006-09-26,18.375,18.0,18.0,7.6415,7.6365,7.6465
2006-09-27,18.0,18.0,18.0,7.646,7.637,7.655
2006-09-28,18.0,17.85,17.75,7.675,7.67,7.68
2006-09-29,18.0,18.0,18.0,7.7838,7.775,7.7925
2006-10-02,18.5,18.5,18.75,7.7365,7.734,7.739
2006-10-03,18.2,18.0,18.0,7.8788,7.873,7.8845
2006-10-04,20.5,19.0,18.85,7.8615,7.8565,7.8665
2006-10-05,18.875,18.575,18.575,7.8175,7.81,7.825
2006-10-06,18.75,18.5,18.325,7.825,7.81,7.84
2006-10-09,18.25,18.25,18.1,7.8308,7.8225,7.839
2006-10-10,18.25,18.1,18.1,7.7229,7.7178,7.728
2006-10-11,16.75,16.8,16.9,7.7188,7.71,7.7275
2006-10-12,17.05,16.5,16.65,7.5388,7.53,7.5475
2006-10-13,16.25,16.3,16.575,7.485,7.47,7.5
2006-10-16,16.375,16.3,16.575,7.515,7.51,7.52
2006-10-17,16.5,16.3,16.575,7.6148,7.6075,7.622
2006-10-18,17.0,16.3,16.65,7.605,7.595,7.615
2006-10-19,15.5,16.125,16.3,7.5113,7.5025,7.52
2006-10-20,15.4,16.125,16.3,7.5425,7.535,7.55
2006-10-23,17.0,16.5,16.55,7.6985,7.6935,7.7035
2006-10-24,16.75,16.5,16.55,7.728,7.721,7.735
2006-10-25,15.8,16.3,16.4,7.5563,7.55,7.5625
2006-10-26,15.475,16.15,16.15,7.51,7.485,7.535
2006-10-27,15.0,15.35,15.9,7.4138,7.405,7.4225
2006-10-30,15.7,15.35,15.9,7.5198,7.5095,7.53
2006-10-31,15.75,15.8,15.95,7.371,7.367,7.375
2006-11-01,15.875,15.8,15.875,7.3955,7.387,7.404
2006-11-02,16.125,15.875,15.875,7.4388,7.42,7.4575
2006-11-03,16.0,16.0,16.2,7.3898,7.38,7.3995
2006-11-06,15.875,16.0,16.2,7.3535,7.351,7.356
2006-11-07,15.75,16.0,16.2,7.3245,7.315,7.334
2006-11-08,15.225,15.6,15.8,7.3205,7.3133,7.3278
2006-11-09,15.0,15.6,15.8,7.247,7.23,7.264
2006-11-10,15.1,15.6,15.8,7.225,7.21,7.24
2006-11-13,15.2,15.6,15.8,7.2613,7.2525,7.27
2006-11-14,15.15,15.4,15.6,7.2468,7.235,7.2585
2006-11-15,15.275,15.35,15.65,7.192,7.174,7.21
2006-11-16,15.0,15.35,15.625,7.262,7.255,7.269
2006-11-17,15.35,15.5,15.825,7.2785,7.268,7.289
2006-11-20,15.3,15.4,15.75,7.2413,7.235,7.2475
2006-11-21,14.775,15.0,15.55,7.2225,7.215,7.23
2006-11-22,14.75,14.95,15.45,7.1675,7.16,7.175
2006-11-23,14.75,14.95,15.4,7.2078,7.2,7.2155
2006-11-24,14.75,14.95,15.4,7.1635,7.13,7.197
2006-11-27,14.75,15.325,15.725,7.158,7.153,7.163
2006-11-28,15.0,15.2,15.5,7.1275,7.1225,7.1325
2006-11-29,15.0,15.4,15.85,7.143,7.135,7.151
2006-11-30,14.9,15.2,15.75,7.1538,7.1475,7.16
2006-12-01,15.3,15.2,15.75,7.24,7.23,7.25
2006-12-04,15.15,15.2,15.925,7.1468,7.141,7.1525
2006-12-05,15.25,15.45,15.85,7.0885,7.082,7.095
2006-12-06,15.25,15.4,15.8,7.076,7.072,7.08
2006-12-07,15.25,15.4,15.775,7.055,7.05,7.06
2006-12-08,15.25,15.45,15.75,7.0883,7.0765,7.1
2006-12-11,15.1,15.3,15.7,7.075,7.025,7.125
2006-12-12,15.1,15.3,15.7,6.9755,6.9705,6.9805
2006-12-13,14.9,15.25,15.425,6.9838,6.975,6.9925
2006-12-14,14.8,15.1,15.5,6.9825,6.9775,6.9875
2006-12-15,14.15,14.55,15.35,7.0053,6.963,7.0475
2006-12-18,13.85,14.4,15.3,7.0313,7.02,7.0425
2006-12-19,13.7,14.25,15.25,7.02,7.01,7.03
2006-12-20,13.475,14.25,15.25,6.9363,6.9075,6.965
2006-12-21,13.475,14.25,15.125,7.01,6.99,7.03
2006-12-22,13.475,14.25,15.125,7.0575,7.035,7.08
2006-12-25,13.475,14.25,15.125,6.9738,6.865,7.0825
2006-12-26,13.475,14.25,15.125,7.061,7.0475,7.0745
2006-12-27,13.475,14.25,15.125,7.083,7.08,7.086
2006-12-28,13.475,14.25,15.125,7.0088,6.9825,7.035
2006-12-29,13.475,14.25,15.125,7.006,7.002,7.01
2007-01-01,13.475,14.25,15.125,7.0195,6.985,7.054
2007-01-02,13.1,13.8,14.9,6.9108,6.905,6.9165
2007-01-03,13.05,13.8,14.725,7.0045,6.996,7.013
2007-01-04,14.025,13.5,14.625,7.1048,7.095,7.1145
2007-01-05,15.0,14.8,14.95,7.2725,7.2675,7.2775
2007-01-08,14.925,14.95,15.4,7.2375,7.225,7.25
2007-01-09,14.625,15.2,15.5,7.3095,7.3045,7.3145
2007-01-10,15.575,15.525,15.7,7.285,7.28,7.29
2007-01-11,15.1,15.2,15.25,7.2754,7.269,7.2818
2007-01-12,14.75,15.1,15.35,7.22,7.1975,7.2425
2007-01-15,14.4,14.7,15.15,7.215,7.2075,7.2225
2007-01-16,14.375,14.6,15.075,7.2365,7.2255,7.2475
2007-01-17,14.25,14.6,15.075,7.1688,7.1625,7.175
2007-01-18,14.2,14.5,14.9,7.1625,7.1575,7.1675
2007-01-19,14.1,14.4,14.8,7.1648,7.157,7.1725
2007-01-22,13.7,13.6,14.5,7.146,7.14,7.152
2007-01-23,13.65,13.65,14.15,7.1075,7.1,7.115
2007-01-24,13.35,13.65,14.15,7.1405,7.1235,7.1575
2007-01-25,14.0,13.9,14.7,7.275,7.2575,7.2925
2007-01-26,14.6,13.9,14.7,7.2613,7.2325,7.29
2007-01-29,14.85,14.8,14.8,7.3228,7.313,7.3325
2007-01-30,14.55,14.8,14.8,7.309,7.3005,7.3175
2007-01-31,14.5,14.45,14.55,7.2165,7.2105,7.2225
2007-02-01,14.2,14.2,14.2,7.1643,7.1585,7.17
2007-02-02,14.35,14.2,14.2,7.1875,7.1825,7.1925
2007-02-05,14.2,14.2,14.2,7.2233,7.195,7.2515
2007-02-06,14.0,13.95,14.35,7.166,7.157,7.175
2007-02-07,13.85,14.0,14.45,7.1685,7.16,7.177
2007-02-08,13.85,14.0,14.45,7.1425,7.1375,7.1475
2007-02-09,13.375,14.0,14.45,7.189,7.1785,7.1995
2007-02-12,13.6,13.6,14.35,7.2975,7.2925,7.3025
2007-02-13,13.475,13.6,14.45,7.2445,7.2395,7.2495
2007-02-14,13.375,13.6,14.45,7.195,7.185,7.205
2007-02-15,12.95,13.6,14.45,7.19,7.1825,7.1975
2007-02-16,12.55,13.6,14.45,7.158,7.145,7.171
2007-02-19,13.0,13.2,14.35,7.114,7.1043,7.1238
2007-02-20,12.4,13.2,14.35,7.1275,7.1175,7.1375
2007-02-21,12.05,12.45,14.35,7.075,7.0715,7.0785
2007-02-22,11.6,12.3,13.7,7.071,7.0645,7.0775
2007-02-23,11.65,12.4,13.925,7.0635,7.0545,7.0725
2007-02-26,11.85,12.2,13.95,7.081,7.0775,7.0845
2007-02-27,12.7,13.25,14.15,7.2845,7.2795,7.2895
2007-02-28,14.0,13.75,14.15,7.2325,7.2225,7.2425
2007-03-01,14.125,13.75,14.15,7.276,7.2625,7.2895
2007-03-02,13.8,13.775,14.35,7.4163,7.4075,7.425
2007-03-05,15.75,15.3,15.1,7.497,7.482,7.512
2007-03-06,15.0,15.3,15.15,7.3826,7.3752,7.39
