Dates,GBPUSDV1M,GBPUSDV3M,GBPUSDV1Y,GBPUSDPX_LAST,GBPUSDPX_BID,GBPUSDPX_ASK
2000-06-27 00:00:00,10.0,9.7,9.35,1.5073,1.507,1.5075
2000-06-28 00:00:00,9.35,9.4,9.25,1.5131,1.5128,1.5133
2000-06-29 00:00:00,9.15,9.2,9.2,1.5188,1.5183,1.5193
2000-06-30 00:00:00,9.15,9.15,9.15,1.5141,1.5136,1.5146
2000-07-03 00:00:00,9.05,9.2,9.05,1.5135,1.513,1.514
2000-07-04 00:00:00,8.65,8.85,9.05,1.5152,1.515,1.5155
2000-07-05 00:00:00,8.475,8.85,9.025,1.5074,1.5071,1.5076
2000-07-06 00:00:00,8.45,8.625,8.9,1.5073,1.5071,1.5076
2000-07-07 00:00:00,8.45,8.7,9.05,1.5139,1.5134,1.5144
2000-07-10 00:00:00,8.2,8.6,8.875,1.513,1.5132,1.5129
2000-07-11 00:00:00,7.6,8.15,8.85,1.5172,1.5168,1.5173
2000-07-12 00:00:00,7.675,8.2,8.825,1.5064,1.5064,1.5069
2000-07-13 00:00:00,8.275,8.6,9.05,1.5034,1.5031,1.5036
2000-07-14 00:00:00,8.225,8.625,8.875,1.5006,1.5001,1.5011
2000-07-17 00:00:00,8.8,8.9,9.05,1.4948,1.4945,1.495
2000-07-18 00:00:00,8.525,8.65,8.975,1.4977,1.4974,1.4979
2000-07-19 00:00:00,8.45,8.775,9.0,1.4982,1.4977,1.4987
2000-07-20 00:00:00,8.4,8.7,9.05,1.5116,1.5114,1.5119
2000-07-21 00:00:00,8.2,8.6,8.9,1.517,1.5168,1.5173
2000-07-24 00:00:00,7.75,8.4,8.8,1.5153,1.515,1.5155
2000-07-25 00:00:00,7.7,8.2,8.85,1.5166,1.5163,1.5168
2000-07-26 00:00:00,7.7,8.35,8.9,1.5155,1.515,1.516
2000-07-27 00:00:00,7.9,8.475,8.9,1.5141,1.5138,1.5143
2000-07-28 00:00:00,8.1,8.65,8.9,1.5027,1.5022,1.5032
2000-07-31 00:00:00,8.5,8.65,9.0,1.4997,1.4994,1.4999
2000-08-01 00:00:00,8.2,8.6,8.95,1.492,1.492,1.4925
2000-08-02 00:00:00,8.9,9.1,9.25,1.4957,1.4955,1.496
2000-08-03 00:00:00,9.0,9.2,9.35,1.4977,1.4974,1.4979
2000-08-04 00:00:00,9.15,9.25,9.35,1.5065,1.5055,1.5065
2000-08-07 00:00:00,8.85,9.025,9.3,1.5136,1.5131,1.5141
2000-08-08 00:00:00,8.8,9.1,9.225,1.505,1.5047,1.5052
2000-08-09 00:00:00,8.9,9.05,9.15,1.502,1.5016,1.5024
2000-08-10 00:00:00,8.4,8.875,9.0,1.4976,1.4973,1.4978
2000-08-11 00:00:00,8.2,8.65,9.05,1.5015,1.5013,1.5018
2000-08-14 00:00:00,8.4,8.65,8.95,1.5055,1.5053,1.5058
2000-08-15 00:00:00,8.2,8.55,8.95,1.5043,1.504,1.5045
2000-08-16 00:00:00,8.2,8.6,8.95,1.5005,1.5,1.501
2000-08-17 00:00:00,7.95,8.55,8.825,1.4977,1.4973,1.4978
2000-08-18 00:00:00,7.95,8.45,8.825,1.4895,1.4893,1.4898
2000-08-21 00:00:00,8.3,8.7,8.9,1.4872,1.4869,1.4874
2000-08-22 00:00:00,8.65,8.85,9.15,1.4816,1.4813,1.4818
2000-08-23 00:00:00,9.05,9.05,9.35,1.4873,1.487,1.4875
2000-08-24 00:00:00,8.3,8.7,8.95,1.4813,1.4808,1.4818
2000-08-25 00:00:00,8.5,8.7,9.15,1.4692,1.4689,1.4694
2000-08-28 00:00:00,8.8,9.0,9.2,1.4692,1.4689,1.4694
2000-08-29 00:00:00,9.5,9.4,9.45,1.4561,1.4559,1.4564
2000-08-30 00:00:00,9.8,9.65,9.45,1.4598,1.4595,1.46
2000-08-31 00:00:00,9.475,9.475,9.4,1.4473,1.4468,1.4478
2000-09-01 00:00:00,9.425,9.4,9.4,1.4642,1.464,1.4645
2000-09-04 00:00:00,9.25,9.4,9.4,1.458,1.4575,1.4585
2000-09-05 00:00:00,9.75,9.65,9.6,1.4548,1.4547,1.4552
2000-09-06 00:00:00,10.0,9.775,9.7,1.4367,1.4364,1.4369
2000-09-07 00:00:00,10.35,10.25,10.0,1.438,1.4378,1.4383
2000-09-08 00:00:00,11.45,10.7,10.125,1.4151,1.4146,1.4156
2000-09-11 00:00:00,11.925,11.05,10.35,1.4024,1.4019,1.4029
2000-09-12 00:00:00,12.45,11.35,10.55,1.4066,1.406,1.4069
2000-09-13 00:00:00,11.65,10.8,10.3,1.4094,1.4093,1.4098
2000-09-14 00:00:00,11.15,10.55,10.05,1.4074,1.4069,1.4079
2000-09-15 00:00:00,11.25,10.8,10.025,1.3977,1.3976,1.3981
2000-09-18 00:00:00,11.2,10.85,10.25,1.4063,1.4056,1.4063
2000-09-19 00:00:00,11.05,10.75,10.15,1.4091,1.4088,1.4098
2000-09-20 00:00:00,10.95,10.4,10.075,1.4105,1.4104,1.4109
2000-09-21 00:00:00,11.05,10.65,10.2,1.4375,1.437,1.438
2000-09-22 00:00:00,10.95,10.25,9.7,1.4537,1.4532,1.4542
2000-09-25 00:00:00,10.8,10.1,9.7,1.4526,1.4521,1.453
2000-09-26 00:00:00,11.1,10.35,9.775,1.4638,1.4632,1.4642
2000-09-27 00:00:00,10.9,10.3,9.725,1.4645,1.4642,1.4647
2000-09-28 00:00:00,10.625,10.0,9.6,1.4623,1.4618,1.4628
2000-09-29 00:00:00,9.75,9.45,9.25,1.4754,1.4749,1.4759
2000-10-02 00:00:00,9.45,9.4,9.25,1.4662,1.466,1.4664
2000-10-03 00:00:00,9.6,9.25,9.175,1.4596,1.4591,1.4601
2000-10-04 00:00:00,9.85,9.65,9.35,1.4597,1.4592,1.4602
2000-10-05 00:00:00,9.75,9.45,9.35,1.4439,1.4435,1.4443
2000-10-06 00:00:00,9.725,9.55,9.4,1.4459,1.4456,1.4461
2000-10-09 00:00:00,9.55,9.45,9.35,1.4487,1.4482,1.4492
2000-10-10 00:00:00,9.6,9.375,9.4,1.4546,1.4541,1.4551
2000-10-11 00:00:00,9.7,9.475,9.4,1.4628,1.4622,1.4632
2000-10-12 00:00:00,10.1,9.75,9.6,1.4714,1.4713,1.4718
2000-10-13 00:00:00,10.4,10.05,9.65,1.4498,1.4493,1.4503
2000-10-16 00:00:00,11.15,10.4,9.75,1.4477,1.4472,1.4482
2000-10-17 00:00:00,11.95,10.9,10.25,1.4503,1.4498,1.4508
2000-10-18 00:00:00,12.55,11.35,10.5,1.4436,1.4432,1.4442
2000-10-19 00:00:00,13.0,12.025,11.025,1.4464,1.446,1.4465
2000-10-20 00:00:00,11.525,11.2,10.85,1.4512,1.451,1.4515
2000-10-23 00:00:00,11.25,10.95,10.65,1.4537,1.4532,1.4542
2000-10-24 00:00:00,11.275,10.95,10.6,1.45,1.4499,1.4504
2000-10-25 00:00:00,12.35,11.375,10.85,1.432,1.4316,1.4321
2000-10-26 00:00:00,12.05,11.6,10.9,1.4364,1.4359,1.4369
2000-10-27 00:00:00,11.9,11.6,10.95,1.455,1.4545,1.4555
2000-10-30 00:00:00,12.25,11.45,10.8,1.4493,1.4488,1.4498
2000-10-31 00:00:00,12.2,11.4,10.75,1.4477,1.4472,1.4482
2000-11-01 00:00:00,11.95,11.2,10.7,1.4516,1.4515,1.452
2000-11-02 00:00:00,11.6,11.1,10.65,1.4433,1.443,1.4435
2000-11-03 00:00:00,11.35,10.95,10.5,1.4485,1.448,1.449
2000-11-06 00:00:00,11.7,11.1,10.6,1.4271,1.4269,1.4274
2000-11-07 00:00:00,11.8,11.175,10.675,1.4333,1.433,1.4335
2000-11-08 00:00:00,12.05,11.3,10.75,1.4232,1.4227,1.4237
2000-11-09 00:00:00,12.15,11.4,10.85,1.4333,1.4328,1.4338
2000-11-10 00:00:00,11.9,11.175,10.8,1.4254,1.4249,1.4259
2000-11-13 00:00:00,11.6,11.025,10.8,1.4379,1.4371,1.4381
2000-11-14 00:00:00,11.45,10.95,10.65,1.4307,1.4304,1.4309
2000-11-15 00:00:00,11.3,10.85,10.55,1.4269,1.4266,1.4271
2000-11-16 00:00:00,10.8,10.75,10.45,1.4255,1.425,1.426
2000-11-17 00:00:00,10.7,10.6,10.45,1.4227,1.4223,1.4233
2000-11-20 00:00:00,10.8,10.65,10.475,1.424,1.4237,1.4242
2000-11-21 00:00:00,10.75,10.75,10.55,1.418,1.4175,1.4185
2000-11-22 00:00:00,11.1,10.9,10.55,1.4072,1.4065,1.4075
2000-11-23 00:00:00,11.425,11.2,10.85,1.3997,1.3992,1.4002
2000-11-24 00:00:00,10.9,10.975,10.75,1.3994,1.3987,1.3997
2000-11-27 00:00:00,10.8,10.875,10.85,1.4176,1.4176,1.4181
2000-11-28 00:00:00,11.0,10.85,10.65,1.4178,1.4173,1.4183
2000-11-29 00:00:00,10.65,10.75,10.65,1.4222,1.4218,1.4225
2000-11-30 00:00:00,10.55,10.75,10.75,1.4251,1.4242,1.4252
2000-12-01 00:00:00,10.5,10.7,10.6,1.4423,1.4419,1.4429
2000-12-04 00:00:00,10.7,10.8,10.8,1.4516,1.4511,1.4521
2000-12-05 00:00:00,10.1,10.65,10.675,1.4321,1.4316,1.4326
2000-12-06 00:00:00,10.0,10.6,10.6,1.4439,1.4434,1.4444
2000-12-07 00:00:00,10.1,10.65,10.65,1.4448,1.4443,1.4453
2000-12-08 00:00:00,10.15,10.6,10.65,1.4518,1.4513,1.4523
2000-12-11 00:00:00,10.3,10.575,10.6,1.4568,1.4565,1.457
2000-12-12 00:00:00,10.45,10.45,10.55,1.4486,1.4481,1.4491
2000-12-13 00:00:00,10.4,10.6,10.625,1.4561,1.4556,1.4566
2000-12-14 00:00:00,10.05,10.55,10.625,1.4733,1.4728,1.4738
2000-12-15 00:00:00,9.8,10.45,10.45,1.4757,1.4752,1.4762
2000-12-18 00:00:00,10.125,10.5,10.45,1.4758,1.4753,1.4763
2000-12-19 00:00:00,9.8,10.3,10.65,1.4694,1.4689,1.4699
2000-12-20 00:00:00,9.6,10.2,10.4,1.4762,1.4757,1.4767
2000-12-21 00:00:00,9.95,10.35,10.45,1.4735,1.473,1.474
2000-12-22 00:00:00,9.95,10.25,10.45,1.4765,1.476,1.477
2000-12-25 00:00:00,10.05,10.35,10.45,1.4797,1.4794,1.4799
2000-12-26 00:00:00,10.05,10.35,10.45,1.4829,1.4826,1.4831
2000-12-27 00:00:00,10.0,10.4,10.425,1.4965,1.496,1.497
2000-12-28 00:00:00,10.25,10.5,10.575,1.4932,1.4927,1.4937
2000-12-29 00:00:00,9.8,10.4,10.475,1.493,1.4925,1.4935
2001-01-01 00:00:00,9.8,10.4,10.475,1.4959,1.4955,1.4962
2001-01-02 00:00:00,10.3,10.4,10.5,1.5026,1.5023,1.5028
2001-01-03 00:00:00,10.45,10.4,10.3,1.4894,1.4889,1.4899
2001-01-04 00:00:00,10.6,10.475,10.55,1.5009,1.5006,1.5011
2001-01-05 00:00:00,10.4,10.5,10.45,1.5038,1.5033,1.5043
2001-01-08 00:00:00,10.65,10.575,10.6,1.496,1.4955,1.4965
2001-01-09 00:00:00,10.4,10.4,10.55,1.4884,1.4879,1.4889
2001-01-10 00:00:00,10.1,10.15,10.3,1.4867,1.4862,1.4872
2001-01-11 00:00:00,9.9,10.15,10.45,1.4988,1.4985,1.499
2001-01-12 00:00:00,9.9,10.15,10.45,1.4786,1.4783,1.4788
2001-01-15 00:00:00,9.975,10.225,10.425,1.4773,1.4768,1.4778
2001-01-16 00:00:00,9.9,10.3,10.45,1.472,1.4715,1.4725
2001-01-17 00:00:00,9.9,10.2,10.45,1.4734,1.4729,1.4739
2001-01-18 00:00:00,9.8,10.1,10.45,1.4727,1.4722,1.4732
2001-01-19 00:00:00,9.3,9.8,10.25,1.4628,1.4623,1.4633
2001-01-22 00:00:00,9.8,10.1,10.35,1.4654,1.4649,1.4659
2001-01-23 00:00:00,9.6,9.875,10.325,1.4687,1.4684,1.4689
2001-01-24 00:00:00,9.9,10.125,10.3,1.4546,1.4543,1.4548
2001-01-25 00:00:00,9.8,10.15,10.4,1.4592,1.4587,1.4597
2001-01-26 00:00:00,9.55,10.0,10.325,1.4554,1.4613,1.4613
2001-01-29 00:00:00,9.75,10.075,10.35,1.4581,1.4576,1.4586
2001-01-30 00:00:00,9.525,9.875,10.25,1.4625,1.462,1.463
2001-01-31 00:00:00,9.6,9.9,10.2,1.4646,1.4641,1.4651
2001-02-01 00:00:00,9.8,10.05,10.325,1.4776,1.4771,1.4781
2001-02-02 00:00:00,9.65,10.05,10.3,1.4707,1.4702,1.4712
2001-02-05 00:00:00,9.5,9.95,10.25,1.4741,1.4736,1.4746
2001-02-06 00:00:00,9.3,9.7,10.15,1.4598,1.4595,1.46
2001-02-07 00:00:00,9.2,9.7,10.075,1.4517,1.4512,1.4522
2001-02-08 00:00:00,9.7,9.95,10.25,1.4445,1.4448,1.4448
2001-02-09 00:00:00,9.675,9.925,10.15,1.4446,1.4441,1.4451
2001-02-12 00:00:00,9.6,9.875,10.15,1.4525,1.452,1.453
2001-02-13 00:00:00,9.4,9.85,10.1,1.4523,1.4518,1.4528
2001-02-14 00:00:00,9.5,9.65,10.15,1.4545,1.4542,1.4547
2001-02-15 00:00:00,9.6,9.9,10.2,1.4488,1.4483,1.4493
2001-02-16 00:00:00,9.5,9.8,10.15,1.4483,1.4478,1.4488
2001-02-19 00:00:00,9.3,9.7,10.05,1.4477,1.4473,1.448
2001-02-20 00:00:00,9.9,10.15,10.25,1.4468,1.4463,1.4473
2001-02-21 00:00:00,9.9,10.0,10.2,1.4423,1.4418,1.4428
2001-02-22 00:00:00,9.9,10.125,10.25,1.4465,1.446,1.447
2001-02-23 00:00:00,9.85,10.05,10.2,1.455,1.4545,1.4555
2001-02-26 00:00:00,9.8,9.95,10.25,1.4448,1.4445,1.445
2001-02-27 00:00:00,9.7,9.9,10.15,1.4442,1.4439,1.4444
2001-02-28 00:00:00,9.7,9.85,10.15,1.4455,1.445,1.446
2001-03-01 00:00:00,9.6,9.65,10.05,1.4555,1.4552,1.4557
2001-03-02 00:00:00,9.875,9.875,10.05,1.4681,1.4676,1.4686
2001-03-05 00:00:00,9.7,9.95,10.05,1.4667,1.4662,1.4672
2001-03-06 00:00:00,9.5,9.65,9.8,1.4666,1.4665,1.4667
2001-03-07 00:00:00,9.4,9.65,9.8,1.4616,1.4612,1.4619
2001-03-08 00:00:00,9.375,9.45,9.7,1.4695,1.4691,1.4698
2001-03-09 00:00:00,9.25,9.5,9.75,1.4698,1.4693,1.4703
2001-03-12 00:00:00,9.0,9.45,9.55,1.465,1.4647,1.4652
2001-03-13 00:00:00,9.3,9.55,9.7,1.45,1.4497,1.4502
2001-03-14 00:00:00,9.725,9.675,9.75,1.4457,1.4454,1.4459
2001-03-15 00:00:00,9.425,9.7,9.7,1.4355,1.435,1.436
2001-03-16 00:00:00,9.7,9.825,9.975,1.4318,1.4313,1.4323
2001-03-19 00:00:00,9.6,9.85,9.95,1.4245,1.424,1.425
2001-03-20 00:00:00,9.3,9.45,9.55,1.4358,1.4355,1.436
2001-03-21 00:00:00,9.4,9.45,9.55,1.4312,1.4309,1.4314
2001-03-22 00:00:00,9.75,9.8,9.75,1.4216,1.4213,1.4218
2001-03-23 00:00:00,9.55,9.55,9.625,1.425,1.4247,1.4252
2001-03-26 00:00:00,9.5,9.6,9.675,1.435,1.4347,1.4352
2001-03-27 00:00:00,9.2,9.35,9.45,1.4346,1.4343,1.4348
2001-03-28 00:00:00,9.45,9.55,9.6,1.438,1.4377,1.4382
2001-03-29 00:00:00,9.1,9.4,9.55,1.4263,1.426,1.4265
2001-03-30 00:00:00,9.3,9.35,9.6,1.4161,1.4156,1.4166
2001-04-02 00:00:00,9.5,9.55,9.65,1.4187,1.4184,1.4189
2001-04-03 00:00:00,9.1,9.3,9.55,1.433,1.4327,1.4332
2001-04-04 00:00:00,9.15,9.35,9.65,1.4331,1.4326,1.4336
2001-04-05 00:00:00,8.65,9.15,9.55,1.4275,1.427,1.428
2001-04-06 00:00:00,8.625,9.3,9.525,1.44,1.4395,1.4405
2001-04-09 00:00:00,8.7,9.1,9.5,1.4445,1.4442,1.4447
2001-04-10 00:00:00,8.65,9.05,9.45,1.4324,1.4321,1.4326
2001-04-11 00:00:00,8.35,9.15,9.55,1.4366,1.4363,1.4368
2001-04-12 00:00:00,8.0,8.775,9.3,1.4395,1.439,1.44
2001-04-13 00:00:00,8.05,8.85,9.25,1.4389,1.4386,1.4391
2001-04-16 00:00:00,8.3,8.8,9.25,1.4372,1.4369,1.4374
2001-04-17 00:00:00,8.65,9.0,9.35,1.4323,1.4318,1.4328
2001-04-18 00:00:00,9.05,9.075,9.45,1.4278,1.4278,1.4278
2001-04-19 00:00:00,8.6,9.05,9.55,1.4467,1.4464,1.4469
2001-04-20 00:00:00,8.6,9.05,9.4,1.4412,1.4407,1.4417
2001-04-23 00:00:00,8.7,9.05,9.4,1.4372,1.4367,1.4377
2001-04-24 00:00:00,8.8,8.925,9.35,1.4342,1.4339,1.4344
2001-04-25 00:00:00,8.7,8.875,9.375,1.4412,1.441,1.4414
2001-04-26 00:00:00,8.275,8.725,9.15,1.4418,1.4416,1.442
2001-04-27 00:00:00,7.85,8.45,9.0,1.4367,1.4399,1.4409
2001-04-30 00:00:00,8.25,8.65,9.2,1.432,1.4322,1.433
2001-05-01 00:00:00,8.275,8.65,9.225,1.4345,1.434,1.435
2001-05-02 00:00:00,8.0,8.525,9.2,1.4341,1.4336,1.4346
2001-05-03 00:00:00,7.9,8.4,9.0,1.4356,1.4353,1.4358
2001-05-04 00:00:00,7.9,8.35,9.05,1.4393,1.4388,1.4398
2001-05-07 00:00:00,8.25,8.55,9.25,1.4387,1.4382,1.4392
2001-05-08 00:00:00,8.1,8.5,9.2,1.4264,1.4261,1.4266
2001-05-09 00:00:00,8.4,8.7,9.2,1.4219,1.4216,1.4221
2001-05-10 00:00:00,8.325,8.75,9.25,1.4221,1.4218,1.4223
2001-05-11 00:00:00,8.0,8.5,9.15,1.419,1.4185,1.4195
2001-05-14 00:00:00,8.0,8.5,9.05,1.42,1.4195,1.4205
2001-05-15 00:00:00,8.2,8.45,8.95,1.4245,1.424,1.425
2001-05-16 00:00:00,7.9,8.4,9.05,1.4308,1.4305,1.431
2001-05-17 00:00:00,7.65,8.15,8.7,1.432,1.4317,1.4322
2001-05-18 00:00:00,7.2,7.75,8.25,1.4395,1.4392,1.4397
2001-05-21 00:00:00,7.25,7.75,8.55,1.4403,1.44,1.4405
2001-05-22 00:00:00,7.5,7.85,8.45,1.4275,1.4272,1.4277
2001-05-23 00:00:00,7.7,8.0,8.45,1.4193,1.4193,1.4193
2001-05-24 00:00:00,8.05,8.1,8.35,1.408,1.4075,1.4085
2001-05-25 00:00:00,7.7,8.05,8.35,1.4225,1.422,1.423
2001-05-28 00:00:00,7.55,7.75,8.25,1.4202,1.4202,1.4202
2001-05-29 00:00:00,7.8,7.9,8.3,1.4233,1.423,1.4235
2001-05-30 00:00:00,7.7,7.75,8.15,1.4261,1.4258,1.4263
2001-05-31 00:00:00,7.85,8.1,8.35,1.4184,1.4179,1.4189
2001-06-01 00:00:00,7.875,8.0,8.475,1.4184,1.4179,1.4189
2001-06-04 00:00:00,7.85,7.95,8.4,1.4143,1.414,1.4145
2001-06-05 00:00:00,8.35,8.35,8.5,1.4138,1.4133,1.4143
2001-06-06 00:00:00,9.65,9.2,8.85,1.3926,1.3923,1.3928
2001-06-07 00:00:00,9.8,9.35,8.95,1.3927,1.3924,1.3929
2001-06-08 00:00:00,10.0,9.375,9.05,1.3784,1.3779,1.3789
2001-06-11 00:00:00,10.0,9.55,9.15,1.3727,1.3725,1.3729
2001-06-12 00:00:00,9.8,9.35,9.05,1.3746,1.3743,1.3748
2001-06-13 00:00:00,9.3,9.0,8.85,1.392,1.3917,1.3922
2001-06-14 00:00:00,8.45,8.45,8.45,1.4014,1.4012,1.4016
2001-06-15 00:00:00,8.125,8.2,8.45,1.4031,1.4026,1.4036
2001-06-18 00:00:00,8.2,8.25,8.25,1.4047,1.4044,1.4049
2001-06-19 00:00:00,8.4,8.4,8.4,1.4013,1.401,1.4015
2001-06-20 00:00:00,8.5,8.45,8.5,1.3957,1.3954,1.3959
2001-06-21 00:00:00,8.5,8.45,8.55,1.4154,1.4149,1.4159
2001-06-22 00:00:00,8.0,8.25,8.5,1.4132,1.4127,1.4137
2001-06-25 00:00:00,8.0,8.25,8.45,1.413,1.4128,1.4132
2001-06-26 00:00:00,7.8,8.05,8.45,1.4152,1.4147,1.4157
2001-06-27 00:00:00,8.0,8.15,8.45,1.4173,1.417,1.4175
2001-06-28 00:00:00,7.95,8.2,8.45,1.4088,1.4085,1.409
2001-06-29 00:00:00,7.9,8.2,8.55,1.4153,1.4148,1.4158
2001-07-02 00:00:00,7.9,7.95,8.0,1.4176,1.4173,1.4178
2001-07-03 00:00:00,7.9,8.3,8.65,1.4074,1.4071,1.4076
2001-07-04 00:00:00,8.15,8.4,8.625,1.407,1.4065,1.4075
2001-07-05 00:00:00,8.35,8.5,8.75,1.4028,1.4023,1.4033
2001-07-06 00:00:00,8.4,8.55,8.95,1.4118,1.4113,1.4123
2001-07-09 00:00:00,8.6,8.7,8.85,1.4085,1.4083,1.4087
2001-07-10 00:00:00,8.4,8.6,8.8,1.412,1.4118,1.4122
2001-07-11 00:00:00,8.3,8.5,8.75,1.4078,1.4073,1.4083
2001-07-12 00:00:00,8.25,8.55,8.8,1.4076,1.4073,1.4078
2001-07-13 00:00:00,8.3,8.45,8.75,1.4037,1.4032,1.4042
2001-07-16 00:00:00,8.35,8.5,8.825,1.3995,1.3992,1.3997
2001-07-17 00:00:00,8.375,8.6,8.9,1.4012,1.401,1.4014
2001-07-18 00:00:00,8.65,8.8,8.95,1.4215,1.421,1.422
2001-07-19 00:00:00,8.5,8.8,9.05,1.4283,1.4278,1.4288
2001-07-20 00:00:00,8.55,8.675,9.05,1.4277,1.4272,1.4282
2001-07-23 00:00:00,8.4,8.575,8.95,1.4202,1.4197,1.4207
2001-07-24 00:00:00,8.1,8.5,8.85,1.4211,1.4209,1.4213
2001-07-25 00:00:00,8.425,8.55,8.95,1.4283,1.4279,1.4287
2001-07-26 00:00:00,8.3,8.75,9.0,1.4278,1.4274,1.4282
2001-07-27 00:00:00,8.125,8.575,8.95,1.4236,1.4231,1.4241
2001-07-30 00:00:00,8.1,8.55,8.85,1.4262,1.426,1.4264
2001-07-31 00:00:00,8.0,8.35,8.85,1.4252,1.425,1.4254
2001-08-01 00:00:00,8.15,8.4,8.85,1.4339,1.4337,1.4341
2001-08-02 00:00:00,8.1,8.55,8.9,1.4315,1.4313,1.4317
2001-08-03 00:00:00,7.95,8.45,8.9,1.4293,1.4288,1.4298
2001-08-06 00:00:00,8.0,8.5,8.95,1.4183,1.4181,1.4185
2001-08-07 00:00:00,8.0,8.55,8.95,1.416,1.4157,1.4162
2001-08-08 00:00:00,7.825,8.45,8.8,1.417,1.4167,1.4172
2001-08-09 00:00:00,7.85,8.4,8.85,1.4254,1.4252,1.4256
2001-08-10 00:00:00,7.95,8.45,8.975,1.4232,1.4227,1.4237
2001-08-13 00:00:00,7.9,8.45,9.0,1.4193,1.419,1.4195
2001-08-14 00:00:00,8.05,8.45,8.95,1.4289,1.4286,1.4291
2001-08-15 00:00:00,8.525,8.675,9.15,1.4409,1.4407,1.4411
2001-08-16 00:00:00,8.7,9.1,9.4,1.4444,1.4442,1.4446
2001-08-17 00:00:00,8.375,8.7,9.375,1.4451,1.4446,1.4456
2001-08-20 00:00:00,8.65,9.05,9.4,1.4438,1.4433,1.4443
2001-08-21 00:00:00,8.8,9.1,9.45,1.4552,1.4549,1.4554
2001-08-22 00:00:00,8.925,9.25,9.5,1.4488,1.4483,1.4493
2001-08-23 00:00:00,8.7,9.1,9.45,1.4472,1.4467,1.4477
2001-08-24 00:00:00,8.6,9.0,9.375,1.443,1.4425,1.4435
2001-08-27 00:00:00,8.55,8.95,9.4,1.4435,1.4433,1.4437
2001-08-28 00:00:00,8.4,8.725,9.4,1.4533,1.453,1.4535
2001-08-29 00:00:00,8.575,8.9,9.45,1.4513,1.451,1.4515
2001-08-30 00:00:00,8.475,8.9,9.45,1.4576,1.4571,1.4581
2001-08-31 00:00:00,8.675,9.025,9.35,1.4539,1.4534,1.4544
2001-09-03 00:00:00,8.8,9.05,9.45,1.454,1.4537,1.4542
2001-09-04 00:00:00,8.85,9.1,9.35,1.4448,1.4445,1.445
2001-09-05 00:00:00,9.0,9.15,9.45,1.4575,1.457,1.458
2001-09-06 00:00:00,8.675,9.225,9.475,1.4572,1.4569,1.4574
2001-09-07 00:00:00,8.925,9.1,9.45,1.4616,1.4611,1.4621
2001-09-10 00:00:00,9.4,9.45,9.5,1.4568,1.4566,1.457
2001-09-11 00:00:00,11.4,9.25,10.15,1.4763,1.4758,1.4768
2001-09-12 00:00:00,10.9,9.5,9.95,1.4677,1.4675,1.4679
2001-09-13 00:00:00,9.9,9.75,9.85,1.4716,1.4711,1.4721
2001-09-14 00:00:00,9.0,9.0,9.0,1.4682,1.4717,1.4727
2001-09-17 00:00:00,11.325,11.2,9.5,1.4655,1.4653,1.4657
2001-09-18 00:00:00,10.6,10.825,10.475,1.468,1.4675,1.4685
2001-09-19 00:00:00,9.95,10.05,10.15,1.4685,1.4682,1.4687
2001-09-20 00:00:00,9.45,9.8,9.95,1.4662,1.466,1.4664
2001-09-21 00:00:00,9.55,9.8,10.025,1.4567,1.4562,1.4572
2001-09-24 00:00:00,9.55,9.8,10.025,1.4635,1.463,1.464
2001-09-25 00:00:00,9.25,9.525,9.8,1.4702,1.4702,1.4702
2001-09-26 00:00:00,8.8,9.15,9.6,1.4751,1.4746,1.4756
2001-09-27 00:00:00,8.75,9.15,9.45,1.4744,1.4742,1.4746
2001-09-28 00:00:00,8.25,8.65,9.2,1.4744,1.4741,1.4746
2001-10-01 00:00:00,8.35,8.65,9.2,1.4792,1.479,1.4794
2001-10-02 00:00:00,8.4,8.7,9.275,1.4691,1.4689,1.4693
2001-10-03 00:00:00,8.45,8.75,9.3,1.4777,1.4774,1.4779
2001-10-04 00:00:00,8.3,8.7,9.3,1.476,1.4755,1.4765
2001-10-05 00:00:00,8.025,8.525,9.275,1.4842,1.4837,1.4847
2001-10-08 00:00:00,8.6,8.55,9.35,1.4744,1.4739,1.4749
2001-10-09 00:00:00,8.25,8.45,9.275,1.4581,1.4576,1.4586
2001-10-10 00:00:00,8.35,8.7,9.175,1.4515,1.4511,1.4519
2001-10-11 00:00:00,8.3,8.7,9.25,1.4446,1.4441,1.4451
2001-10-12 00:00:00,8.2,8.55,9.2,1.453,1.4525,1.4535
2001-10-15 00:00:00,8.125,8.65,9.25,1.4494,1.4489,1.4499
2001-10-16 00:00:00,8.1,8.55,9.225,1.449,1.4488,1.4492
2001-10-17 00:00:00,8.0,8.5,9.25,1.447,1.4468,1.4472
2001-10-18 00:00:00,8.05,8.5,9.2,1.444,1.4438,1.4442
2001-10-19 00:00:00,7.85,8.35,9.2,1.433,1.4327,1.4332
2001-10-22 00:00:00,8.2,8.65,9.25,1.4253,1.4251,1.4255
2001-10-23 00:00:00,8.5,8.675,9.325,1.4258,1.4253,1.4263
2001-10-24 00:00:00,8.3,8.6,9.25,1.4289,1.4285,1.4293
2001-10-25 00:00:00,8.1,8.6,9.25,1.4268,1.4264,1.4272
2001-10-26 00:00:00,8.075,8.45,9.2,1.4366,1.4361,1.4371
2001-10-29 00:00:00,8.175,8.575,9.25,1.4558,1.4555,1.456
2001-10-30 00:00:00,8.2,8.7,9.35,1.4515,1.451,1.452
